"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.577652,
"GRC","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.769958,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.081339,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.772013,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.627754,
"GRC","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.136578,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.829226,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.017394,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.335087,
"GRC","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.380375,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.59097,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.239374,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.390187,
"GRC","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.499883,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q1",3.260649,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.304985,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.477111,
"GRC","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.543027,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q1",-0.783357,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.91015,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.623823,
"GRC","QGDP","TOT","PC_CHGPP","Q","2007-Q4",-0.494169,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.610698,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.639938,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.097261,
"GRC","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.398013,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.748297,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q2",2.777996,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.723964,
"GRC","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.127616,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-1.637542,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q2",-3.055332,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-3.509484,
"GRC","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-1.177026,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-2.912911,
"GRC","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-1.529662,
